Date,Company/Brand,Founded,HeadQuarter,Founders,Investor,Amount($),Stage,Year,Sector
2020-11-21,YAP,2014,Chennai,"Madhusudanan R, Prabhu R","Jitendra Gupta, Better Capital",4050000.0,Series A,2020,Other
2020-11-21,Rivigo,2014,Gurgaon,"Deepak Garg, Gazal Kalra","Elevation Capital, Trifecta Capital Advisors",19000000.0,Series A,2020,Logistics
2020-11-21,Onsitego,2016,Bangalore,Mahipal,Zodius Growth Fund,19000000.0,Series B,2020,Other
2020-11-21,Fintso,2020,Bangalore,"George Mitra, Rajan Pathak","Rajeev Juneja, Pratul Shroff, Dilip Khandelwal, Piyush Gupta",2600000.0,Series A,2020,FinTech
2020-11-22,Aye Finance,2014,Gurugram,"Vikram Jetley, Sanjay Sharma","Capital G, Alphabet's Independent growth fund",27700000.0,Series E,2020,FinTech
2020-11-22,Pravasirojgar,2020,Bangalore,Sonu Sood,GoodWorker.,33000000.0,Series A,2020,Other
2020-11-22,Pine Labs,1998,Noida,Amrish Rau,"Mastercard, Temasek Holdings",3000000.0,Series A,2020,FinTech
2020-11-22,KopyKitab,2013,Bangalore,"Amit Shrivastava, Sumeet Verma","Paula Mariwala, Siddharth Anand",3000000.0,Series A,2020,Education
2020-11-23,Suryoday,2008,Mumbai,R. Baskar Babu,"Gaja Capital, Kotak Life, Lok Capital",800000.0,Series A,2020,Finance
2020-11-23,RACEnergy,2018,Bangalore,"Arun Sreyas, Gautham Maheswaran","GrowX ventures, Prophetic Ventures",3000000.0,Seed Round,2020,Technology
2020-11-23,Nykaa,2012,Mumbai,Falguni Nayar,Steadview Capital,24700000.0,Series A,2020,Lifestyle
2020-11-23,WeInnovate Biosolutions,2016,Pune,"Dr Milind Choudhari, Dr Prasad Bhagat, and Dr Anupama",Chiratae ventures,3000000.0,Seed,2020,Healthcare
2020-11-24,Eggoz,2017,Bihar,Uttam Kumar,"Tracxn Labs, Angellist, Tri-Deep Capital",329000.0,Seed Round,2020,Technology
2020-11-24,Acculi Labs,2017,Bangalore,"HariPrasath M., Rupam Das",Startup Basket.,600000.0,Seed,2020,Automotive
2020-11-24,BankBazaar,2008,Chennai,"Adhil Shetty, Arjun Shetty, Rati Shetty","Ramesh Srinivasan, Amazon",9000000.0,Series A,2020,Finance
2020-11-24,IncubateHub,2016,Bengaluru,Rajiv Mukherjee,Venture Catalysts,3000000.0,Series A,2020,Technology
2020-11-25,Instoried,2018,Bangalore,"Sharmin Ali, Sutanshu Raj","Venture Catalysts, SOSV",1000000.0,Pre-series A,2020,Technology
2020-11-25,Eruditus,2010,Mumbai,"Chaitanya Kalipatnapu, Ashwin Damera","Bertelsmann India Investments, Sequoia Capital India",-2147483648.0,Series A,2020,Education
2020-11-25,Arzooo,2016,Bangalore,"Khushnud Khan, Rishi Raj Rathore","3Lines, Jabbar Internet Group",7500000.0,Series A,2020,Consumer Services
2020-11-25,iKure,2010,Kolkata,Sujay Santra,"Ratan Tata, Inflection Point Ventures, Ankur Mittal",3000000.0,Series A,2020,Healthcare
2020-11-26,HobSpace,2019,Mumbai,"Priya Goel Sheth, Harsh Jain",Artha Venture,200000.0,Seed,2020,Education
2020-11-26,Prayaan Capital,2016,Chennai,"Madhan Mohan , Akash Chelvam",Accion Venture Lab,1200000.0,Seed Round,2020,FinTech
2020-11-27,OneCode,2016,Gurugram,"Manish Shara, Yash Desai",WaterBridge Ventures,3000000.0,Seed Round,2020,E-Commerce
2020-11-27,Virohan,2018,Gurgaon,"Kunaal Dudeja, Nalin Saluja, Archit Jayaswal","Keiretsu Forum, Elea Foundation",2800000.0,Seed Round,2020,Automotive
2020-11-27,Codeyoung,2019,Bangalore,"Shailendra Dhakad, Rupika Taneja",Guild Capital,3000000.0,Seed,2020,Education
2020-11-28,ProEves,2016,Delhi,"Divya Agarwal, Ketika Kapoor",1Crowd,507000.0,Seed Round,2020,Automotive
2020-11-28,TurboHire,2018,Hyderabad,"Abhishek Kabra, Aman Gour","Kia Ora Ventures, Pentathlon Ventures",1000000.0,Seed,2020,Technology
2020-11-28,Decentro,2020,Bangalore,Rohit Taneja,Y Combinator,15500000.0,Series A,2020,FinTech
2020-11-28,Univ.ai,2019,Bangalore,"Siddharth Das, Dr Rahul Dave, Dr Pavlos Protopapas",Kiran Mazumdar Shaw.,3000000.0,Series A,2020,Education
2020-11-29,CodingNinjas,2016,Delhi,"Singla, Kannu Mittal, Dhawal Parate",Info Edge Ltd,5200000.0,Series A,2020,Education
2020-11-29,FarmERP,2001,Pune,"Santosh Shinde, Sanjay Borkar",TechnoGen,3000000.0,Series A,2020,Technology
2020-11-29,PlanetSpark,2016,Gurugram,"Maneesh Dhooper, Kunal Malik","Indian Angel Network, Lead Angels, Hyderabad Angels",448500.0,Series A,2020,Education
2020-11-29,Rapawalk,2017,Bangalore,"Kashif Mohammad, Aravind Maddireddy","Sanjay Ramakrishnan, Ravi Garikipati",300000.0,Seed,2020,E-Commerce
2020-11-30,M1xchange,2017,Gurgaon,Sundeep Mohindru,"BEENEXT, Mayfield Fund",4500000.0,Series A,2020,FinTech
2020-12-01,Kuku FM,2016,Mumbai,"Lal Chand Bisu, Vikas Goyal, Vinod Kumar Meena",Vertex Ventures,5500000.0,Series A,2020,Media/Entertainment
2020-12-01,SenseHawk,2016,Bangalore,"Swarup Mavanoor, Rahul Sankhe","Falcon Edge Capital, SAIF Partners",5000000.0,Series A,2020,Energy
2020-12-02,Pepper,2017,Mumbai,Anirudh Singla and Rishabh Shekhar,"Kunal Bahl, Rohit Bansal",306900.0,Seed funding,2020,Technology
2020-12-02,Near Store,2016,Mumbai,Byju Raveendran,Sauce.vc,300000.0,Seed Round,2020,E-Commerce
2020-12-02,Chai Waale,2018,Chennai,Vidur Maheswari,"Gunavanth Vaid, Bharat Kumar Sohanraj",238000.0,Series A,2020,Consumables
2020-12-02,Sarva,2016,Mumbai,Sarvesh Shashi,"Shikhar Dhawan, Mantra Capital",3000000.0,Series A,2020,Automotive
2020-12-03,Paytm money,2010,Bangalore,Vijay Shekhar Sharma,One97 Communications,5600000.0,Series A,2020,FinTech
2020-12-04,CUSMAT,2016,Warangal,"Abhinav Ayan, Anirban Jyoti Chakravorty, Soumyaranjan Harichandan","Venture Catalysts,  Raveen Sastry",3000000.0,Series A,2020,Technology
2020-12-05,DrinkPrime,2016,Bangalore,"Viijender Reddy, Manas Ranjan Hota",Sequoia Surge,2879000.0,Pre-series A,2020,Other
2020-12-05,Data Sutram,2018,Kolkata,"Rajit Bhattacharya, Aisik Paul, Ankit Das","Uday Sodhi, Mitesh Shah, Nitin Jain",266500.0,Series A,2020,Technology
2020-12-05,UnboxRobotics Labs,2016,Bangalore,Pramod Ghadge,"Arali Ventures, CIIE.CO",500000.0,Seed Round,2020,Technology
2020-12-05,Pratilipi,2014,Bangalore,"Ranjeet Pratap Singh, Sankaranarayanan Devarajan, Sahradayi Modi, Rahul Ranjan, Prashant Gupta",Tencent,9400000.0,Series C,2020,Media/Entertainment
2020-12-06,Toddle,2016,Bengaluru,"Deepanshu Arora, Parita Parekh",Matrix Partners India,3000000.0,Series A,2020,Technology
2020-12-06,ZipLoan,2015,New Delhi,"KSHITIJ Puri, Shalabh Singhal","Stride Ventures, Matrix Partners India",3000000.0,Series A,2020,Finance
2020-12-07,Melorra,2015,Bangalore,"Krishna Kumar, Saroja Yeramilli","Jamshed Jeejeebhoy, Symphony International Holdings",12500000.0,Series A,2020,Technology
2020-12-07,Chai Waale,2018,Chennai,Vidur Maheshwari,"Tharun Dhariwal, Sunil Kumar Singhvi, Arun Ostwal, Vishal Ostwal, Gunavanth Vaid, Bharat Kumar",232000.0,Series A,2020,Consumables
2020-12-07,PhonePe,2015,Andheri,"Burzin Engineer, Rahul Chari, Sameer Nigam","Flipkart, Walmart",20000000.0,Series A,2020,FinTech
2020-12-07,Remedo,2016,Noida,Harsh Bansal,RiverRock Ventures,3000000.0,Pre-series A,2020,Healthcare
2020-12-07,Chiratae Ventures,2018,Bangalore,"Vaishali Kulkarni, Arjun Singh Bajwa",Venture Catalysts,3000000.0,Seed Funding,2020,Finance
2020-12-08,Tattva,2018,Delhi,"Megha Wadhwa, Karnesh Mahendru","Sukhbir Singh, Rakhee Singal",150000.0,Series A,2020,Wellness/Beauty
2020-12-08,Ather Energy,2013,Bangalore,"Tarun Mehta, Swapnil Jain",Hero MotoCorp,11241000.0,Series C,2020,Automotive
2020-12-08,Medfin,2017,Bangalore,"Arjun Kumar, Arun Kumar, Sidharth Gurjar","Axilor Ventures, S.D. Shibulal",3000000.0,Series A,2020,Healthcare
2020-12-08,NewsBytes,2016,Gurugram,"Romesh Khaddar, Shikha Chaudhry, Sumedh Chaudhry",North Base Media,1500000.0,Series A,2020,Media/Entertainment
2020-12-09,Habitat,2016,Bangalore,"Rohit Pande, Shikhar Sachan","Unitus Ventures, Whiteboard Capital",600000.0,Seed,2020,Education
2020-12-09,The ePlane,2016,Chennai,"Satya Chakravarthy, Pranjal Mehta",Speciale Invest,3000000.0,Seed,2020,Technology
2020-12-09,Zuper,2016,Seattle,Vijay Narasiman,"Gemba Capital, Gunderson Dettmer",1100000.0,Seed,2020,Technology
2020-12-09,Craftsvilla,2016,Mumbai,Monica Gupta. Manoj Gupta,Supera Investments,3900000.0,Series A,2020,Marketing
2020-12-10,Captain Fresh,2019,Bangalore,Utham Gowda,Ankur Capital,2300000.0,Pre-series A,2020,Consumables
2020-12-10,Sindhuja Microcredit,2018,Noida,"Abhisheka Kumar, Malkit Didyala",Nordic Microfinance Initiative,8700000.0,Series A,2020,FinTech
2020-12-10,Zomato,2016,Bangalore,Deepinder Goyal,Ant Financial,150000000.0,Series A,2020,Consumables
2020-12-10,Vesta Space Technology,2018,Pune,Arun Kumar Sureban,Venture Catalysts,10000000.0,Series A,2020,Technology
2020-12-11,Unacademy,2015,Bangalore,"Gaurav Munjal, ‎Roman Saini‎","Nexus Venture Partners, Sequoia Capital",150000000.0,Series A,2020,Education
2020-12-11,ClanConnect,2016,Delhi,"Kunal Kishore Sinha, Sagar Pushp",Venture Catalysts,600000.0,Seed,2020,Marketing
2020-12-11,Dream11,2008,Mumbai,"Bhavit Sheth, Harsh Jain","Steadview Capital, Tencent Holdings",225000000.0,Series A,2020,Media/Entertainment
2020-12-11,Crofarm,2016,Delhi,"Prashant Jain, Varun Khurana",Smile group,1000000.0,Series A,2020,Technology
2020-12-12,Frontier Markets,2011,Jaipur,Ajaitha Shah,"ENGIE RAssembleurs d'Energies, The Rise Fund, and The Singh Family Trusts,Teja Ventures, Beyond Capital Fund.",2250000.0,Pre-series A,2020,E-Commerce
2020-12-12,Karbon Card,2016,Bangalore,"Pei-fu Hsieh, Amit Jangir","Kunal Shah, Amrish Rau, Jitendra Gupta",2000000.0,Seed Round,2020,FinTech
2020-12-12,Sapio Analytics,2018,Mumbai,"Ashwin Srivastava, Hardik Somani",Venture Catalysts,150000.0,Series A,2020,Technology
2020-12-12,Nykaa,2012,Mumbai,Falguni Nayar,Steadview capital,8800000.0,Series A,2020,E-Commerce
2020-12-12,CARS24,2015,Haryana,"Mehul Agrawal, Ruchit Agarwal, Vikram Chopra","Global Car Group, Freemark holdings",200000000.0,Series E,2020,Consumer Services
2020-12-12,Sarva,2016,Bangalore,Sarvesh Shashi,"Mantra Capital, Patni Family",3000000.0,Series A,2020,Wellness/Beauty
2020-12-13,Kisan Network,2015,Gurugram,"Aditya Agarwalla, Sanjay Agarwalla",Atsushi Taira,3000000.0,Seed Round,2020,Technology
2020-12-13,MergerDomo,2018,Noida,"Hormazd Charna, Manoj Mishra","Nadir Godrej, Individual Investors",197000.0,Series A,2020,Marketing
2020-12-13,Arata,2017,New Delhi,"Dhruv Madhok, Dhruv Bhasin",DSG Consumer Partners,1000000.0,Pre-series A,2020,E-Commerce
2020-12-14,Capital Float,2013,Bangalore,"Gaurav Hinduja, Sashank Rishyasringa","Ribbit Capital, SAIF Partners, Sequoia Capital India, Amazon",15000000.0,Series A,2020,FinTech
2020-12-14,Livspace,2014,Bangalore,"Anuj Srivastava, Ramakant Sharma, Shagufta Anurag","Tahoe Investment Group, Mercer Investment",60000000.0,Series D,2020,Other
2020-12-15,Hopscotch,2011,Mumbai,Rahul Anand,"Marc Lore, Rise Capital",25000000.0,Series A,2020,E-Commerce
2020-12-15,Hasura,2017,San Francisco,"Tanmai Gopal, Rajoshi Ghosh","Nexus Venture Partners, Sam Lambert",25000000.0,Series B,2020,Technology
2020-12-15,Anaxee Digital Runner,2016,Indore,"Govind Agrawal, Arti Agrawal",Orios Venture Partners,3000000.0,Series A,2020,Technology
2020-12-15,Go Desi,2018,Delhi,Vinay Kothari,Rukam Capital,627300.0,Seed Round,2020,Consumables
2020-12-16,Bambrew,2018,Bangalore,Vaibhav Anant,Upsparks,3000000.0,Pre-seed,2020,Consumer Services
2020-12-17,Arth Designbuild,2016,Hyderebad,Swapnil Sahu,"Startup-O, Eden Ventures",1100000.0,Series A,2020,Real Estate
2020-12-17,Mera Cashier,2019,Noida,"Suneel Kumar, Gaurav Tomar, Sucharita Redd","Sukhbir Singh, India Accelerator, Boudhik Ventures, Shankar Nath, Shaurya Garg",150000.0,Series A,2020,FinTech
2020-12-17,Chingari,2018,Bangalore,"Biswatma Nayak, Siddharth Gautam","AngelList India, Utsav Somani, Village Global, LogX Ventures, Jasminder Singh Gulati",1300000.0,Seed Round,2020,Media/Entertainment
2020-12-17,Atomberg Technologies,2012,Mumbai,"Manoj Meena, Sibabrata Das","Sandeep Tandon, Survam Partners",9000000.0,Series B,2020,Consumer Services
2020-12-18,Credable,2017,Mumbai,Nirav Choksi,Oaks Asset Management,4500000.0,Series A,2020,FinTech
2020-12-18,Delhivery,2011,Gurgaon,"Kapil Bharati, Mohit Tandon, Sahil Barua, Suraj Saharan","Steadview Capital, Canada Pension Plan Investment Board",3000000.0,Series A,2020,E-Commerce
2020-12-18,Stepathlon Lifestyle,2012,Mumbai,"Krishnan, Shane Bilsborough","Josh Liberman, Mark Adams",3000000.0,Series A,2020,Wellness/Beauty
2020-12-19,MyClassboard,2008,Hyderabad,Ajay Sakhamuri,ICICI Bank.,600000.0,Pre-series A,2020,Education
2020-12-19,FoodyBuddy,2015,Belgaum,"Akil Sethuraman, Anup Gopinath, Rachna Rao",Rebel Foods,600000.0,Series A,2020,Consumables
2020-12-19,Zomato,2008,Haryana,"Deepinder Goyal, Pankaj Chaddah","MacRitchie Investments, Baillie Gifford",62000000.0,Series A,2020,Consumables
2020-12-19,Clovia,2013,Noida,"Neha Kant, Pankaj Vermani","Golden Birch Investments, She Capital",4000000.0,Pre-series C,2020,E-Commerce
2020-12-19,Aadhar,2017,Mumbai,Byju Raveendran,"Sprout Venture Partners, JITO Angel Network, LetsVenture",3000000.0,Seed Round,2020,E-Commerce
2020-12-19,NEETprep,2016,Delhi,Kapil Gupta,IndiaQuotient,3000000.0,Series A,2020,Education
2020-12-20,Daily Ninja,2014,Haryana,Sagar Yarnalkar,Big Basket,349800.0,Series A,2020,E-Commerce
2020-12-20,Rebel Foods,2016,Bangalore,"Jaydeep Barman, Kallol Bannerjee",Alteria Capital,4900000.0,Series A,2020,Consumables
2020-12-20,Cashfree,2015,Bangalore,"Akash Sinha, Reeju Datta","George Osborne, Smilegate Investment",35000000.0,Series B,2020,FinTech
2020-12-20,AvalonMeta,2017,Bangalore,"Varun Mayya, Shashank Udupa, Abhinav Arora",Peerplays,420000.0,Series A,2020,Education
2020-12-21,Soxytoes,2016,Delhi,"Vidushi Kajaria, Aayush Goenka",Angel network,3000000.0,Series A,2020,E-Commerce
2020-12-21,KIKO TV,2020,Mumbai,"Shivam Varshney, Alok Chawla","9Point8 Capital, Sunil Kumar Singhvi",3000000.0,Seed,2020,Media/Entertainment
2020-12-21,OckyPocky,2015,Gurugram,Amit Agrawal,"SucSEED Venture Partners, ah! Ventures",400000.0,Seed,2020,Education
2020-12-21,Eden Smart Homes,2018,Bangalore,"Pranjal Kacholia, Divyansh Mathur",Inflection Point Ventures,3000000.0,Series A,2020,Technology
2020-12-22,Yellow Messenger,2016,Bangalore,Raghavendra Kumar Ravinutala,"Lightspeed Venture Partners, Lightspeed India Partners.",20000000.0,Series B,2020,Technology
2020-12-22,Unocoin,2013,Karnataka,"Abhinand Kaseti, Harish B V, Sathvik Vishwanath, Sunny Ray","Digital Finance Group, FundersClub",3000000.0,Series A,2020,FinTech
2020-12-22,Green Cure,2015,Delhi,"Sanchit Garg, Sanjeev Dadhich",Venture Catalysts,3000000.0,Series A,2020,Wellness/Beauty
2020-12-22,Prescinto,2016,Ahmedabad,"Puneet Singh Jaggi, Sanjay Bhasin, Ram Menon","Startup incubator, Accelerator Venture Catalysts",3000000.0,Seed,2020,Energy
2020-12-22,Newton School,2019,Bangalore,"Nishant Chandra, Siddharth Maheshwari",Nexus Venture Partners,650000.0,Seed,2020,Education
2020-12-22,Vedantu,2016,Bangalore,"Saurabh Saxena, Pulkit Jain, Anand Prakash, Vamsi Krishna",Legend Capital,12500000.0,Series C,2020,Education
2020-12-23,Uniplatform Tech,2015,Delhi,"Rohit Manghnani, Amit K Jaiswal, Iccha Manghnani","Frontline Strategy Finds, SucSEED Venture Partners LLP",3000000.0,Series A,2020,Technology
2020-12-23,Fingpay,2016,Mumbai,"Pratyush Halen, Anuraag Agrawal",IvyCap Ventures,3500000.0,Series A,2020,FinTech
2020-12-24,Phable,2018,Bangalore,"Sumit Sinha,  Mukesh Bansal",Inflection Point Ventures,1000000.0,Pre-series A,2020,Healthcare
2020-12-24,ShopUp,2017,Bangaldesh,"Afeef Zaman, Ataur Rahim Chowdhury, Siffat Sarwar","Flourish Ventures, Lonsdale Capital",22000000.0,Series A,2020,E-Commerce
2020-12-24,Amica,2016,Bangalore,Jitendra Gupta,"Hummingbird Ventures, Bedrock Capital",2000000.0,Series A,2020,FinTech
2020-12-28,Eggoz,2016,Indore,"Abhishek Negi, Aditya Singh, Pankaj Pandey, Uttam Kumar","AVANA Capital, Rebright Partners",1500000.0,Pre-series A,2020,Consumables
2020-12-29,Clover,2016,Bangalore,"Avinash BR, Gururaj Rao, Arvind Murali, Santhosh Narasipura",Alteria Capital,920000.0,Series A,2020,Technology
2020-12-29,Reliance,1973,Mumbai,Dhirubhai Ambani,"Facebook, Google, KKR, Silver Lake",-2147483648.0,Series A,2020,Other
2020-12-29,SirionLabs,2012,Gurugram,Ajay Agrawal,"Tiger Global, Avatar Growth Capital",44000000.0,Series C,2020,Technology
2020-12-29,DealShare,2018,Jaipur,"Sankar Bora, Sourjyendu Medda, Vineet Rao","Falcon Edge Capital, Omidyar Network",21000000.0,Series C,2020,E-Commerce
2020-12-30,NIRA,2018,Bangalore,"Rohit Sen, Nupur Gupta",Angel investors,2100000.0,Pre-series A,2020,FinTech
2020-12-30,Coin DCX,2018,Mumbai,"Sumit Gupta, Neeraj Khandelwal",Polychain Capital,2500000.0,Series A,2020,FinTech
2020-12-30,Hoi Foods,2017,Delhi,Indrajeet Roy,Crowd Fund,2000000.0,Pre-series A,2020,Consumables
2020-12-30,XpressBees,2015,Bangalore,"Supam Maheshwari, Amitava Saha",Alibaba,10000000.0,Series A,2020,Logistics
2020-12-30,Rentomojo,2014,Bangalore,Geetansh Bamania,GMO Payment Gateway,2000000.0,Series A,2020,Logistics
2020-12-31,goDutch,2016,Mumbai,"Aniruddh Singh, Riyaz Khan, Sagar Sheth","Matrix India, Y Combinator, Global Founders Capital, Soma Capital, VentureSouq",1700000.0,Seed Round,2020,FinTech
2020-12-31,Capital Quotient,2016,Bangalore,Sousthav Chakrabarty,Undisclosed,600000.0,Series A,2020,FinTech
2020-12-31,Reliance Retail,2006,Mumbai,Mukesh Ambani,Silver Lake Partners,10220000.0,Series A,2020,E-Commerce
