Date,Company/Brand,Founded,HeadQuarter,Founders,Investor,Amount($),Stage,Year,Sector
2021-08-19,Leap Finance,2019,Bangalore,"Arnav Kumar, Vaibhav Singh",Owl Ventures,55000000.0,Series C,2021,Finance
2021-08-20,Aquatein,2019,Mumbai,"Ananth B Prabhala, Mitisha Mehta",Eaglewings Ventures,169032154.0,Seed,2021,Consumables
2021-08-20,Bombay Shaving Company,2015,New Delhi,"Deepu Panicker, Raunak Munot, Rohit Jaiswal, Shantanu Deshpande","Rajesh Sud, KULDEEP JAIN",2000000.0,Seed,2021,Wellness/Beauty
2021-08-21,Wasabi,2021,Bangalore,"Pradeep Dodle, Nikhil Goenka","021 Capital, Sparrow Capital",1800000.0,Seed,2021,Consumer Services
2021-08-21,ThatMate,2019,Satara,Nishant Neeraj,"Supriya Kumari, Premanshu Singh",140000.0,Seed,2021,Automotive
2021-08-21,Biocraft Innovation Technology,2019,Noida,"Vibha Mittal, Anubhav Mittal",JITO Angel Network,169032154.0,Pre-seed,2021,Other
2021-08-22,I am Love,2020,Mumbai,Shilpa Rathi,Xentel Investments,4000000.0,Seed,2021,Automotive
2021-08-22,Atomberg Technologies,2012,Mumbai,"Manoj Meena, Sibabrata Das",Ka Enterprises,169032154.0,Seed,2021,Consumer Services
2021-08-22,CloudFiles,2020,Bangalore,"Vishesh Singhal, Ankit Gupta, Siddharth Garg",Titan Capital,300000.0,Pre-seed,2021,Technology
2021-08-22,Purplle,2011,Mumbai,"Manish Taneja, Rahul Dash","Spring Marketing Capital, Verlinvest",45000000.0,Seed,2021,Wellness/Beauty
2021-08-23,BYJU'S,2011,Bangalore,"Byju Raveendran, Divya Gokulnath","Tiga Investments, Baron Capital",350000000.0,Seed,2021,Education
2021-08-23,Sporjo,2020,Mumbai,G Srinivvasan,Punit Balan,2000000.0,Seed,2021,Gaming
2021-08-23,Five Star Finance,1984,Chennai,V K Ranganathan,"TPG Capital Asia, Epiq Capital",234000000.0,Seed,2021,FinTech
2021-08-24,DotPe,2019,Gurugram,"Anurag Gupta, Gyanesh Sharma, Shailaz Nag","Info Edge, Ruizheng Investment",8000000.0,Seed,2021,FinTech
2021-08-24,Proeon,2018,Pune,"Ashish Korde, Kevin Parekh","Shaival Desai, Flowstate Ventures",2000000.0,Seed,2021,Consumables
2021-08-24,Sanctum Wealth,2016,Mumbai,Shiv Gupta,The Xander Group,10000000.0,Seed,2021,Other
2021-08-24,Melorra,2015,Bangalore,Saroja Yeramili,"9Unicorns, Symphony International Holdings Limited, Value Quest",24000000.0,Seed,2021,Lifestyle
2021-08-24,SALT,2019,Bangalore,"Ankit Parasher, Udita Pal","Prashant Pansare, Supermorpheus",500000.0,Pre-seed,2021,Finance
2021-08-25,Classplus,2017,Noida,"Mukul Rustagi, Bhaswat Agarwal",Tiger Global,65000000.0,Series C,2021,Education
2021-08-25,Plix,2018,Mumbai,"Rishubh Satiya, Akash Zaveri","Guild Capital, RPSG Capital Ventures",5000000.0,Series A,2021,Wellness/Beauty
2021-08-26,FanAnywhere,2021,Bangalore,"Varun Chaudhary, Amit Kumar","Oasis Capital, Scorpio VC, DeltaHub Capital",169032154.0,Seed,2021,Finance
2021-08-27,VerSe Innovation,2018,Bangalore,Umang Bedi,"Siguler Guff, Baillie Gifford",450000000.0,Seed,2021,Media/Entertainment
2021-08-27,Duroflex,1963,Bangalore,P. C. Mathew,Norwest Venture Partners,60000000.0,Seed,2021,Other
2021-08-27,Chalo,2014,Mumbai,"Mohit Dubey, Nikhil Aggarwal","Amit Singhal, Raine Ventures",7000000.0,Seed,2021,Technology
2021-08-27,TruNativ,2019,Mumbai,"Pranav Malhotra, Mamta Malhotra",9Unicorns,169032154.0,Seed,2021,Consumables
2021-08-28,The ePlane,2016,Chennai,"Pranjal Mehta, Satyanarayanan Chakravarthy","Speciale Invest, Farid Ahsan",1000000.0,Seed,2021,Technology
2021-08-29,SuperK,2019,Andhra Pradesh,Neeraj Menta,STRIVE VC,800000.0,Seed,2021,Consumer Services
2021-08-29,Godamwale,2016,Mumbai,"Basant Kumar, Vivek Tiwari, Ranbir Nandan",Inflection Point Ventures,169032154.0,Seed,2021,Logistics
2021-08-29,Dozee,2015,Bangalore,"Mudit Dandwate, Dandwate",Prime VP,5000000.0,Series A,2021,Automotive
2021-08-29,Zolve,2020,Bangalore,Raghunandan G,"Kunal Shah, Greg Kidd",15000000.0,Seed,2021,FinTech
2021-08-29,Settlrs,2018,Bangalore,"Gaurav Ranebennur, Nishanth Janadri",MaGEHold Pte. Ltd.,169032154.0,Pre-series A,2021,Logistics
2021-08-29,Gyde,2019,Pune,"Prasanna Vaidya, Shubham Deshmukh","Better Capital, Ashish Achrekar",250000.0,Seed,2021,Other
2021-08-30,Pocket FM,2018,Bangalore,"Rohan, Nishanth Srinivas, Prateek Dixit","Lightspeed, Times Group, Tanglin Venture Partners",22000000.0,Series B,2021,Media/Entertainment
2021-08-31,Playo,2014,Bangalore,Daanish Suhail,ah! Ventures High Tables,500000.0,Pre-series A,2021,Gaming
2021-09-01,Kenko Health,2019,Mumbai,"Aniruddha Sen, Dhiraj Goel","BEENEXT, Orios",1700000.0,Pre-series A,2021,Other
2021-09-01,Comofi Medtech,2018,Bangalore,Gururaj KB,"CIIE.CO, KIIT-TBI",200000.0,Seed,2021,Healthcare
2021-09-01,Kissan Pro,2021,Jharkhand,Ravi Dasoundhi,EKKI,169032154.0,Seed,2021,Agriculture
2021-09-01,OckyPocky,2015,Gurugram,Amit Agrawal,"Sujeet Kumar, SucSEED Indovation Fund",169032154.0,Seed,2021,Education
2021-09-01,Darwinbox,2015,Hyderabad,"Chaitanya Peddi, Jayant Paleti, Rohit Chennamaneni","Sequoia Capital India, 3one4 Capital",15000000.0,Seed,2021,Technology
2021-09-02,90+ My Tuition App,2015,Bangalore,Vingish Vijay,Pearl Investment LLC,5000000.0,Series A,2021,Education
2021-09-02,Captain Fresh,2019,Bangalore,Utham Gowda,"Matrix Partners India, Ankur Capital",3000000.0,Seed,2021,Other
2021-09-02,Questt,2020,Gurugram,"Akhil Singh, Mohsin, Rohit Pande","Chiratae Ventures, AET Fund",1000000.0,Seed,2021,Education
2021-09-02,Wallmantra,2013,Noida,Shivam Agarwal,Velocity,169032154.0,Seed,2021,Lifestyle
2021-09-02,CometChat,2009,Mumbai,"Anuj, Anant Garg",Signal Peak Ventures,10000000.0,Series A,2021,Technology
2021-09-03,Almo,2020,Gurugram,Abhishek Shah,Angelist India,169032154.0,Seed,2021,Lifestyle
2021-09-03,Blume Ventures,2011,Mumbai,"Karthik Reddy, Sanjay Nath",Avendus,40000000.0,Seed,2021,FinTech
2021-09-03,FanAnywhere,2021,Bangalore,"Varun Chaudhary, Amit Kumar","Oasis Capital, Scorpio VC, DeltaHub Capital",169032154.0,Seed,2021,Finance
2021-09-03,Spry,2021,Mumbai,"Gaurav Dagaonkar, Meghna Mittal","9Unicorns, Ashneer Grover",1500000.0,Seed,2021,Media/Entertainment
2021-09-04,Voiro,2014,Bangalore,"Anand Gopal, Kavita Shenoy",1Crowd,1800000.0,Pre-series A,2021,Other
2021-09-05,Manch Technologies,2017,Bangalore,Suresh Anantpurkar,Bharat Inclusion,1000000.0,Pre-series A,2021,Technology
2021-09-05,Lenskart,2010,Haryana,"Amit Chaudhary, Peyush Bansal","Kohlberg Kravis Roberts, Temasek Holdings",95000000.0,Seed,2021,Lifestyle
2021-09-05,Glamplus,2020,Bangalore,Divyanshu Singh,Inflection Point Ventures,200000.0,Pre-series A,2021,Technology
2021-09-05,Uable,2020,Bangalore,Saurabh Saxena,"Chiratae Ventures, JAFCO Asia",169032154.0,Seed,2021,Education
2021-09-05,1K Kirana Bazaar,2018,Gurugram,"Abhishek Halder, Anilesh Yadav, Kumar Sangeetesh","Info Edge, FalconEdge",7000000.0,Seed,2021,Consumer Services
2021-09-05,Avataar Ventures,2019,Bangalore,Mohan Kumar,Inflection Point Ventures,100000000.0,Seed,2021,FinTech
2021-09-05,Zingbus,2019,Haryana,Mratunjay Beniwal,"Venture Catalysts, 9Unicorns Accelerator Fund",169032154.0,Pre-series A,2021,Logistics
2021-09-05,Superpro.ai,2019,Bangalore,"Gaurav Tripathi, Sagar Ramteke, Vijay Goel, Vivek Kumar","SOSV, Omphalos Ventures India",3000000.0,Seed,2021,Media/Entertainment
2021-09-06,Method & Madness,2020,Mumbai,Aditya Jhaveri,Justin Mateen,2000000.0,Seed,2021,Real Estate
2021-09-06,Blive,2004,Panaji,"Samarth Kholkar, Sandeep Mukherjee","Mumbai Angels, DNA Entertainment Networks",1000000.0,Pre-series A,2021,Logistics
2021-09-06,Pencilton,2017,Hyderabad,"VishwajitPureti, Ashish Singh, Pallavi Tipparaju, Viraj Gadde",Jupiter,330000.0,Pre-seed,2021,FinTech
2021-09-06,Even,2020,Bangalore,"Mayank Banerjee, Matilde Giglio, Alessandro Davide Ialongo",Khosla Ventures,5000000.0,Seed,2021,Automotive
2021-09-06,Turtlemint,2015,Mumbai,"Anand Prabhudesai, Dhirendra Mahyavanshi, Kunal Shah",Jungle Ventures,45000000.0,Series D,2021,Technology
2021-09-06,Biconomy,2019,New Delhi,"Aniket Jindal, Sachin Tomar","Mechanism Capital, DACM",9000000.0,Seed,2021,Technology
2021-09-06,NoBroker.com,2014,Bangalore,"Akhil Gupta, Amit, Saurabh","General Atlantic, Tiger Global, Moore Strategic Ventures",2100000.0,Series E,2021,Real Estate
2021-09-07,Planys,2015,Chennai,"Tanuj Jhunjhunwala, Vineet Upadhyay, Rakesh Sirikonda","Kieretsu Forum, Lets Venture, Shell",1600000.0,Pre-series A,2021,Other
2021-09-07,OYO,2013,Gurugram,Ritesh Agarwal,"SoftBank Vision Fund, Hindustan Media Venture",660000000.0,Seed,2021,Hospitality
2021-09-07,Pixuate,2012,Bangalore,"Akshata Kari, Prathvi Palekar",SucSEED Indovation Fund,1000000.0,Seed,2021,Technology
2021-09-08,Genext Students,2013,Mumbai,"Ali Asgar Kagzi, Piyush Dhanuka",Navneet Education,169032154.0,Seed,2021,Education
2021-09-08,SarvaGram,2019,Mumbai,"Utpal Isser, Sameer Mishra",Elevation Capital,10000000.0,Series B,2021,FinTech
2021-09-08,Greenjoules,2018,Pune,"R. Sethunath, V S Shridhar, V. Radhika, Viraraghavan Sankaran",Blue Ashva Capital,4500000.0,Series A,2021,Energy
2021-09-08,Fraazo,2020,Mumbai,"Atul Kumar, Aashish Krishnatre",WestBridge Capital,50000000.0,Series B,2021,Consumables
2021-09-10,BharatAgri,2017,Bangalore,"Sai Gole, Siddharth Dialani","Omnivore, India Quotient",6500000.0,Series A,2021,Technology
2021-09-10,FypMoney,2021,Gurugram,Kapil Banwari,"Liberatha Kallat, Mukesh Yadav, Dinesh Nagpal",2000000.0,Seed,2021,FinTech
2021-09-11,Clear,2011,Bangalore,"Archit Gupta, Srivatsan Chari","Kora Capital, Stripe, Alua Capital",75000000.0,Series C,2021,Technology
2021-09-11,Express Stores,2019,Gurugram,"Apoorv Jain, Kartik Gupta","Venture Highway, Rohit Bansal",1000000.0,Seed,2021,E-Commerce
2021-09-11,LoveLocal,2015,Mumbai,Akanksha Hazari,Vulcan Capital,18000000.0,Pre-series B,2021,Consumer Services
2021-09-11,LenDenClub,2015,Mumbai,"Bhavin Patel, Dipesh Karki","Tuscan Ventures, Ohm Stock Brokers, Artha Venture Fund",10000000.0,Series A,2021,Finance
2021-09-12,Hashnode,2016,Bangalore,"Syed Fazle Rahman, Sandeep Panda","Salesforce Ventures, Sierra Ventures, Sequoia Capital India’s Surge",6700000.0,Series A,2021,Other
2021-09-12,ProfitWheel,2020,Mumbai,"Vivek Bhargava, Gautam Mehra, Aman Khanna","Netcore Cloud, Vallabh Bhansali, Jimmy Mahtani",3000000.0,Seed,2021,Marketing
2021-09-12,TRDR,2020,Bangalore,Ricky Jacob,"Kunal Shah, Snehal Fulzele",150000.0,Seed,2021,Finance
2021-09-12,Doubtnut,2016,Gurugram,"Aditya Shankar, Tanushree Nagori","Omidyar Network, Tencent Holdings",30000000.0,Series B,2021,Education
2021-09-13,Mestastop Solutions,2018,Bangalore,Dr Arnab Roy Chowdhury,CIIE.CO,100000.0,Seed,2021,Healthcare
2021-09-13,Edvizo,2017,Bangalore,Ravi Nishant,Inflection Point Ventures,1000000.0,Pre-series A,2021,Consumer Services
2021-09-13,WaterScience,2014,Bangalore,Sudeep N,Inflection Point Ventures,169032154.0,Seed,2021,Wellness/Beauty
2021-09-14,Rapido,2015,Bangalore,"Aravind Sanka, Pavan Guntupalli, SR Rishikesh","Shell Ventures, Yamaha, Kunal Shah",52000000.0,Seed,2021,Technology
2021-09-14,VenWiz,2020,Bangalore,"Rajesh Reddy, Sandesh Paturi","Accel, Nexus Venture",300000.0,Seed,2021,E-Commerce
2021-09-14,CredR,2015,Bangalore,Sasidhar Nandigam,"Yamaha Motors, Omidyar Network India, Eight Roads Ventures",6500000.0,Seed,2021,Automotive
2021-09-14,Mentoria,2015,Mumbai,"Ashish Arora, Nikhar Arora, Sameer Bhakhri","Pradeep K Jaisingh, Jayant Mehrotra",200000.0,Pre-series A,2021,Education
2021-09-14,Loco,2018,Bangalore,"Anirudh Pandita, Ashwin Suresh","Krafton, Lumikai",9000000.0,Seed,2021,Gaming
2021-09-15,Eunimart,2016,Hyderabad,"Saikat Roy, Shayak Mazumder","SucSEED Venture Partners, TMT Connekt",700000.0,Pre-series A,2021,E-Commerce
2021-09-15,MediBuddy,2000,Bangalore,Satish Kannan,"InnoVen Capital, TEAMFund",3000000.0,Debt,2021,Education
2021-09-15,NephroPlus,2009,Hyderabad,Vikram Vuppala,IIFL Asset Management,24000000.0,Series E,2021,Automotive
2021-09-16,SpEd@home,2020,Mumbai,Dhaval Mody,Inflection Point Ventures,300000.0,Seed,2021,Education
2021-09-16,Earth Rhythm,2020,Gurugram,Harini Sivakumar,Anicut Angel Fund,1200000.0,Seed,2021,Wellness/Beauty
2021-09-16,Convosight,2019,New Delhi,Tarun Dhamija,Qualgro,9000000.0,Series A,2021,Technology
2021-09-16,Zoko,2016,Bangalore,"Arjun Paul, Aromal Sivadasan",Y Combinator,140000000.0,Seed,2021,Technology
2021-09-17,XYXX Apparels,2017,Surat,Yogesh Kabra,Inflection Point Ventures,4000000.0,Series A,2021,Lifestyle
2021-09-17,Knocksense,2016,Lucknow,"Varul Mayank, Vibhore Mayank, Vibhore Mayank","Mumbai Angels, Amitesh Pandey",200000.0,Seed,2021,Media/Entertainment
2021-09-18,The Money Club,2016,Noida,"Manuraj Jain, Surajit Ra","SOSV, Venture Catalysts",1700000.0,Pre-series A,2021,Finance
2021-09-18,Juspay,2012,Bangalore,"Vimal Kumar, Ramanathan RV",SoftBank Vision Fund 2,60000000.0,Series C,2021,FinTech
2021-09-18,Finsall,2019,Bangalore,"Prabal Khanna, Tim Mathews",Unicorn India Ventures,300000.0,Seed,2021,Other
2021-09-18,GameEon Studios,2013,Mumbai,Nikhil Malankar,Mumbai Angels Network,320000.0,Seed,2021,Gaming
2021-09-18,Dista,2017,Pune,"Nishant Kumar, Shishir Gokhale, Deepak Garg",Pentathlon Ventures,1200000.0,Seed,2021,Technology
2021-09-18,Murf.ai,2020,Bangalore,"Sneha Roy, Ankur Edkie, Divyanshu Pandey",Elevation Capital,1500000.0,Seed,2021,Technology
2021-09-18,NirogStreet,2018,New Delhi,Ram N Kumar,"Gokul Rajaram, Pureland Venture, Wavemaker Partners",2500000.0,Series A,2021,Automotive
2021-09-19,OWO Technologies,2020,Gurugram,"Ajay Changani, Hardev Sahu",Inflection Point Ventures,3000000.0,Seed,2021,Consumables
2021-09-19,Swajal,2015,Gurugram,"Advait Kumar, Vibha Tripathi","Rajasthan Venture Capital Fund, ACPL Exports",1600000.0,Pre-series A,2021,Energy
2021-09-19,Zingavita,2020,Chandigarh,"Rohit Anand, Sachin Goel",Anicut Angel Fund,400000.0,Seed,2021,Healthcare
2021-09-19,Auntie Fung,2015,Bangalore,"Satrajit Das, Subhradeep Bhowmik",India Angel Network,400000.0,Seed,2021,Consumables
2021-09-19,3SC,2018,Gurugram,"Lalit, Sarita Das",GEF Capital’s South Asia Fund,15000000.0,Series B,2021,Logistics
2021-09-19,saarthi.ai,2017,Bangalore,"Piyush Dangaich, Sameer Sinha, Sangram Sabat, Vishwa Nath Jha",Nvidia Inception,169032154.0,Seed,2021,Technology
2021-09-20,Boutique Spirit Brands,2016,New Delhi,Rahul Gagerna,"IIFL﻿, ﻿Anicut Angel Fund﻿, ﻿Kae Capital﻿, TradeCred",10000000.0,Seed,2021,Other
2021-09-20,Intervue,2021,New Delhi,"Rahul Arora, Pushpender Singh Rautela","Titan Capital, Kunal Shah",169032154.0,Seed,2021,Technology
2021-09-21,Alpha Coach,2021,Mumbai,Ketan Mavinkurve,Jani Ventures INC,1200000.0,Seed,2021,Wellness/Beauty
2021-09-21,CareerLabs,2019,Bangalore,"PN Santosh, Prasanna Alagesan, Krithika Srinivasan",Global Founders Capital,2200000.0,Seed,2021,Education
2021-09-22,Smytten,2015,Gurugram,"Swagat Sarangi, Siddhartha Nangia.",Fireside Ventures,6000000.0,Series A,2021,Consumer Services
2021-09-22,Wright Research,2019,Mumbai,Sonam Srivastava,"Ajat Hukkoo, Piyush Chaplot",169032154.0,Pre-seed,2021,Finance
2021-09-22,Phable,2017,Bangalore,"Mukesh Bansal, Prasanth Reddy, Sumit Sinha","Fresco Capital, Social Starts",12000000.0,Series A,2021,Healthcare
2021-09-22,Zorgers,2013,Mohali,"Varun Gupta, Anil Kumar, Abhinav Gupta",Ritu Marya Family Office.,169032154.0,Seed,2021,Automotive
2021-09-22,FRND,2019,Bangalore,"Bhanu Pratap Singh Tanwar, Hardik Bansal, Harshvardhan Chhangani",KRAFTON,6500000.0,Series A,2021,Media/Entertainment
2021-09-22,MediBuddy,2000,Bangalore,"Satish Kannan, Enbasekar","Stride Ventures, InnoVen Capital",3000000.0,Seed,2021,Automotive
2021-09-22,BharatPe,2018,New Delhi,"Ashneer Grover, Shashvat Nakrani","InnoVen Capital, Steadview Capital",10000000.0,Debt,2021,FinTech
2021-09-22,Shiprocket,2012,New Delhi,"Saahil Goel, Akshay Ghulati","March Capital, Tribe Capital",41000000.0,Series D1,2021,Logistics
2021-09-23,Candes,2015,New Delhi,"Sandeep Aggarwal, Vipin Aggarwal","Nitin Passi, Ruchirans Jaipuria",3000000.0,Seed,2021,E-Commerce
2021-09-24,FreeStand,2017,New Delhi,"Konark Sharma, Sneh Soni","SucSEED Indovation, IIM Calcutta Innovation Park",100000.0,Seed,2021,E-Commerce
2021-09-24,Vahan,2016,Bangalore,Madhav Krishna,Khosla Ventures,8000000.0,Series A,2021,Technology
2021-09-24,Onsurity,2020,Bangalore,"Kulin Shah, Yogesh Agarwal","Jitendra Gupta, Harsh Shah",169032154.0,Seed,2021,Automotive
2021-09-25,Hubhopper,2015,New Delhi,Gautam Raj Anand,"ITI Growth Opportunities Fund, Unit-E Ventures",169032154.0,Seed,2021,Media/Entertainment
2021-09-25,EyeMyEye,2021,Gurugram,Ganesh Iyer,Inflection Point Ventures,2000000.0,Pre-series A,2021,Lifestyle
2021-09-25,Swiflearn,2019,Gurugram,"Abhinav Agarwal, Anand Bakode","Venture Highway, Stellaris Venture Partners",3000000.0,Pre-series A,2021,Education
2021-09-25,CARS24,2015,Gurugram,"Mehul Agrawal, Vikram Chopra","DST Global, Falcon Edge, SoftBank Vision Fund 2",450000000.0,Series F,2021,Automotive
2021-09-26,MyGlamm,2015,Mumbai,Darpan Sanghvi,Bessemer Venture Partners,20000000.0,Series C,2021,Wellness/Beauty
2021-09-27,4baseCare,2018,Bangalore,"Hitesh Goswami, Kshitij Rishi","Mount Judi Ventures, growX Ventures, Season Two Ventures",2000000.0,Pre-series A,2021,Healthcare
2021-09-27,Cogos Technologies,2016,Bangalore,Prasad Sreeram,Transworld Group,2000000.0,Pre-series A,2021,Logistics
2021-09-27,Vidyakul,2018,Bangalore,"Raman Garg, Tarun Saini","JITO Angel Network, SOSV",500000.0,Seed,2021,Education
2021-09-27,Vah Vah!,2020,Bangalore,"Shailesh Daxini, Akash Senapaty, Muthukaleeshwaran Subbiah",Sequoia Surge,1800000.0,Seed,2021,Education
2021-09-28,Ninety One,2015,Ahmedabad,"Sachin Chopra, Vishal Chopra",A91 Partners,30000000.0,Series A,2021,Consumer Services
2021-09-28,Unremot,2020,Bangalore,Shiju Radhakrishnan,Inflection Point Ventures,700000.0,Seed,2021,Technology
2021-09-28,ReshaMandi,2020,Bangalore,Utkarsh Apoorva,"Omnivore, Strive Ventures",1700000.0,Seed,2021,Technology
2021-09-28,BYJU’S,2011,Bangalore,"Byju Raveendran, Divya Gokulnath","Blackstone Group, ADQ",50000000.0,Seed,2021,Education
2021-09-28,CanPe,2019,Bangalore,Arindam Choudhury,Axilor Ventures,169032154.0,Seed,2021,Other
2021-09-29,OZiva,2016,Mumbai,"Aarti, Mihir Gadani","F-Prime Capital, Eight Roads Ventures India",12000000.0,Series B,2021,Automotive
2021-09-29,Northern Arc,2008,Chennai,Kshama Fernandes,"Asian Development Bank, U.S. International Development Finance Corp",50000000.0,Debt,2021,FinTech
2021-09-29,Bandhoo,2020,Gurugram,"Prashant Gupta, Sridhar Sundaram",Unitus Ventures,1000000.0,Seed,2021,Technology
2021-09-29,CoinSwitch Kuber,2017,Bangalore,"Ashish Singhal, Govind Soni, Vimal Sagar Tiwari","Coinbase Ventures, Andreessen Horowitz",260000000.0,Series C,2021,FinTech
2021-10-01,Totality,2017,Gurugram,Anshul Rustaggi,"Leo Capital, Mayfield Fund",1000000.0,Seed,2021,Media/Entertainment
2021-10-01,Hemp Horizons,2017,Noida,Rohit Shah,Mumbai Angels,200000.0,Seed,2021,Technology
2021-10-01,Tamasha,2020,Mumbai,"Saurabh Gupta, Siddharth Swarnkar",Chiratae Ventures,3000000.0,Pre-series A,2021,Media/Entertainment
2021-10-01,Cashify,2009,Gurugram,"Amit Sethi, Mandeep Manocha, Nakul Kumar","Bessemer Venture Partners, CDH Investments",15000000.0,Seed,2021,E-Commerce
2021-10-02,Enguru,2014,Bangalore,"Arshan Vakil, Tahem Veer Verma, Udit Hinduja","Potencia Ventures, Bisk Ventures, LetsVenture, Ronnie Screwvala, Arihant Patni",169032154.0,Pre-series A,2021,Education
2021-10-02,HealthifyMe,2012,Bangalore,"Tushar Vashisht, Sachin Shenoy","LeapFrog, Khosla Ventures",75000000.0,Series C,2021,Automotive
2021-10-02,Learn4o Technology,2020,Jaipur,Kamal Kant Gupta,IAN,169032154.0,Seed,2021,Other
2021-10-02,ClearDekho,2016,Ghaziabad,"Saurabh Dayal, Shivi Singh",Aroa Ventures,4000000.0,Pre-series A,2021,Consumer Services
2021-10-02,Skymet,2003,Noida,Yogesh Patil,"Northern Arc, Caspian Impact Investments",1000000.0,Seed,2021,Other
2021-10-02,Zupee,2018,Gurgaon,"Dilsher Singh Malhi, Siddhant Saurabh","Orios Venture Partners, Matrix Partners India",10000000.0,Seed,2021,Gaming
2021-10-03,Ourbetterplanet,2020,Bangalore,Pallavi Srivastava,VANS Group,300000.0,Seed,2021,E-Commerce
2021-10-03,Vahdam,2015,New Delhi,Bala Sarda,IIFL AMC,20000000.0,Series D,2021,Consumables
2021-10-04,Zaara Biotech,2016,Kottayam,Najeeb Bin Haneef,TCN International Commerce,10000000.0,Seed,2021,Technology
2021-10-04,NFTically,2021,Gurugram,Toshendra Sharma,"Nitish Mittersain, Gaurav Munjal",1000000.0,Seed,2021,FinTech
2021-10-04,FarMart,2015,Gurugram,"Alekh Sanghera, Mehtab Singh Hans","Omidyar Network India, Avaana Capital",24000000.0,Pre-series A,2021,Technology
2021-10-05,OYO,2012,Gurugram,Ritesh Agarwal,Hindustan Media Venture,200000000.0,Seed,2021,Hospitality
2021-10-05,Raptee Energy,2019,Chennai,Phunith Kumar,Inflection Point Ventures,700000.0,Seed,2021,Automotive
2021-10-06,Pathfndr.io,2015,Bangalore,Varun Gupta,Arali Ventures,169032154.0,Pre-series A,2021,Technology
2021-10-06,Pariksha,2015,Pune,"Deepak Choudhary, Karanvir Singh Shekhawat, Utkarsh Bagri, Vikram Shekhawat","Venture Catalysts, 9Unicorns Accelerator Fund",2000000.0,Pre-series A,2021,Education
2021-10-06,Taskmo,2018,Bangalore,"Prashant Janadari, Naveen Ramchandra",Quess Corp India,1400000.0,Seed,2021,E-Commerce
2021-10-06,Zypp Electric,2017,Gurugram,"Akash Gupta, Rashi Agarwal","9Unicorns, Anthill Ventures",7000000.0,Series A,2021,Logistics
2021-10-06,Atomberg,2012,Mumbai,"Manoj, Sibabrata Das",Jungle Ventures,20000000.0,Seed,2021,Consumer Services
2021-10-06,WizKlub,2018,Bangalore,Amit Bansal,Incubate Fund India,800000.0,Pre-series A,2021,Education
2021-10-06,6Degree,2014,Mumbai,"Amit Bhardwaj, Nikhil Hegde","Keiretsu Forum, SucSEED Venture Partners",1000000.0,Seed,2021,Consumer Services
2021-10-06,Bluepad,2020,Bangalore,"Sanjyot Bhosale, Devakrishna Asokar, Kishore Garimella","Titan Capital, AngelList's syndicate",200000.0,Pre-seed,2021,Media/Entertainment
2021-10-07,Neokred,2019,Bangalore,"Tarun Nazare, Rohith Reji","Virenxia Group, Rajesh Jain, Nitin Agarwal",500000.0,Seed,2021,FinTech
2021-10-08,bitsCrunch,2020,Chennai,Saravanan Jaichandaran,"Covalent, Double Peak, GenBlock Capital, Ledger Prime, MEXC Global, Synaps",700000.0,Seed,2021,Technology
2021-10-09,Cuvette Tech,2020,Bangalore,"Atul Singhal, Sudhanshu Singh","Varun Alagh, Harish Daiya",1800000.0,Seed,2021,Other
2021-10-09,Cancer Clinics,2014,Telugana,"Sonali Srungaram, Sasi Sunkara",Axilor,1500000.0,Pre-series A,2021,Automotive
2021-10-09,Farmers Fresh Zone,2015,Kochi,Pradeep PS,"IAN Fund, Malabar Angel Network, Native Angel Network",800000.0,Pre-series A,2021,Technology
2021-10-10,Hakuna Matata,2006,Chennai,Gengarajan PV,Hardcastle Petrofer,1000000.0,Seed,2021,Technology
2021-10-10,Sirona Hygiene,2015,New Delhi,Deep Bajaj,The Good Glamm Group,10000000.0,Seed,2021,Wellness/Beauty
2021-10-10,ConveGenius,2013,Noida,"Jairaj Bhattacharya, Shashank Pandey","BAce Capital, Heritas Capital, 3Lines Venture Capital",5000000.0,Pre-seed,2021,Education
2021-10-10,Asirvad Microfinance,2007,Chennai,Raja Vaidyanathan,"WorldBusiness Capital, Northern Arc",15000000.0,Seed,2021,FinTech
2021-10-10,Muvin,2020,Bangalore,Mukund V Rao,Inflection Point Ventures,1000000.0,Seed,2021,FinTech
2021-10-10,The Hosteller,2015,Mumbai,Pranav Dangi,"SUNiCON Ventures, Shubhkam Ventures, Jito Angel network, FAAD Network",1000000.0,Pre-series A,2021,Hospitality
2021-10-11,Smartstaff,2020,Bangalore,"Arpit Dave, Viral Chhajer, Gnanesh Chilukuri, Aravind Reddy","Blume Ventures, Nexus Venture Partners",4300000.0,Seed,2021,Other
2021-10-11,Meesho,2015,Bangalore,"Sanjeev Barnwal, Vidit Aatrey","SAIF Partners, Venture Highway",300000000.0,Seed,2021,E-Commerce
2021-10-12,Puresh Daily,2019,Ranchi,"Manish Piyush, Ayush Kumar","Alfa Ventures, Agility Venture Partners",100000.0,Seed,2021,Technology
2021-10-12,BHyve,2020,Mumbai,Backed by 100x.VC,"Omkar Pandharkame, Ketaki Ogale",300000.0,,2021,Other
2021-10-12,moEVing,2021,Gurugram,VIKASH MISHRA,Inflection Point Ventures,1000000.0,Seed,2021,Logistics
2021-10-12,SimpliContract,2020,Bangalore,"Guru Venkatesan, Jinaraj PG, Makesh Kumar",Kalaari Capital,1800000.0,Seed,2021,Technology
